title,price,price_raw,location,link,scraped_at,source
"Short-Term Stay, Long-Term Comfort - Special Offer!",399,$399,"3401 N Central Expy N, McKinney, TX",https://dallas.craigslist.org/ndf/apa/d/mckinney-short-term-stay-long-term/7927968489.html,2026-04-18T06:24:06.776317,craigslist
"Patio/balcón privado, acceso controlado, barra de desayuno",1285,"$1,285","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-patio-balcn-privado-acceso/7922443028.html,2026-04-18T06:24:06.776357,craigslist
GREAT SPECIALS 30 MINUTES FROM WORLD CUP STADIUM,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-great-specials-30-minutes-from/7928461558.html,2026-04-18T06:24:06.776396,craigslist
"Great floor-plan with w/d connection, fireplace, huge balcony & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-great-floor-plan-with-d/7928461330.html,2026-04-18T06:24:06.776436,craigslist
"BBQ/Picnic Area, Air Conditioning, Hardwood Flooring",291,$291,north DFW,https://dallas.craigslist.org/ndf/apa/d/dallas-bbq-picnic-area-air-conditioning/7927552909.html,2026-04-18T06:24:06.776475,craigslist
We Help With Gas! Lease at Ventana Ridge & Get $20 Gift Card,1280,"$1,280","3130 Lombardy Ln, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-we-help-with-gas-lease-at/7928461166.html,2026-04-18T06:24:06.776515,craigslist
"Located in Dallas, 1/BD 1/BA, Window coverings",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-located-in-dallas-bd-ba-window/7927561908.html,2026-04-18T06:24:06.776555,craigslist
JINGLE JANGLE SPECIALS GOING ON ONLY 30 MINUTES FROM WORLD  CUP,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-jingle-jangle-specials-going-on/7928460995.html,2026-04-18T06:24:06.776595,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7928460964.html,2026-04-18T06:24:06.776637,craigslist
OFERTA ESPECIAL DEL GERENTE $269 POR UNA SEMANA MAS IMPUESTOS DEPOSITO,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-oferta-especial-del-gerente-269/7928460564.html,2026-04-18T06:24:06.776676,craigslist
"Breakfast bar, spacious living room and bedrooms, w/d connections!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-breakfast-bar-spacious-living/7928460540.html,2026-04-18T06:24:06.776716,craigslist
LAUNDRY FACILITY ON SITE AND 2 FREE WIFI CODES WITH YOUR FIRST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-laundry-facility-on-site-and/7928460447.html,2026-04-18T06:24:06.776757,craigslist
NUEVO APARTAMENTO EN ALQUILER,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-nuevo-apartamento-en-alquiler/7928460246.html,2026-04-18T06:24:06.776796,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928460155.html,2026-04-18T06:24:06.776838,craigslist
POT OF GOLD SAVINGS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-pot-of-gold-savings-free-wifi/7928460118.html,2026-04-18T06:24:06.776876,craigslist
IF YOU MOVEIN TODAY YOU'LL EARN 2 FREE LINES OF WIFI FOR YOUR 1ST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-if-you-movein-today-youll-earn/7928459892.html,2026-04-18T06:24:06.776915,craigslist
KARATE CHOPPING PRICES DOWN WITH 2 FREE WIFI CODES FOR YOUR 1ST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-karate-chopping-prices-down-with/7928459754.html,2026-04-18T06:24:06.776954,craigslist
"Great floor-plan with w/d connection, fireplace, huge balcony & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-great-floor-plan-with-d/7928459690.html,2026-04-18T06:24:06.776993,craigslist
EARLY BIRD SPECIAL!  FREE WIFI FOR  FIRST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-early-bird-special-free-wifi-for/7928459352.html,2026-04-18T06:24:06.777036,craigslist
"2 bed 1 bath, $999, 950 sq ft. One Month Free Rent",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-one-month/7927554997.html,2026-04-18T06:24:06.777077,craigslist
WHATS BETTER THAN WALKING TO YOUR NEW HOME 2 FREE WIFI CODES!!!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-whats-better-than-walking-to/7928459153.html,2026-04-18T06:24:06.777117,craigslist
WEEKLY AND MONTHLY RATES TO ACCOMMODATE YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-weekly-and-monthly-rates-to/7928458791.html,2026-04-18T06:24:06.777157,craigslist
OOPS DROPED THE PRICES AGAIN 2 FREE WIFI FIRST WEEK,269,$269,DALLAS,https://dallas.craigslist.org/dal/apa/d/dallas-oops-droped-the-prices-again/7928458724.html,2026-04-18T06:24:06.777196,craigslist
ROPING IN THAT SPECIAL DEAL 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roping-in-that-special-deal-free/7928458644.html,2026-04-18T06:24:06.777237,craigslist
ZIPPY ZIPPY ON YOUR WAY TO THE SPECIALS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-zippy-zippy-on-your-way-to-the/7928458564.html,2026-04-18T06:24:06.777277,craigslist
"Breakfast bar, spacious living room and bedrooms, w/d connections!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-breakfast-bar-spacious-living/7928458406.html,2026-04-18T06:24:06.777319,craigslist
MUMMY  YOUR WAY TO THE GREAT DEALS 2 WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-mummy-your-way-to-the-great/7928458400.html,2026-04-18T06:24:06.777384,craigslist
COME BE PART OF OUR FAMILY 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-come-be-part-of-our-family-free/7928458287.html,2026-04-18T06:24:06.777429,craigslist
HIP HOP ON DOWN FOR BEST DEALS 2 FREE WIFI FOR THE FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hip-hop-on-down-for-best-deals/7928458178.html,2026-04-18T06:24:06.777468,craigslist
SIN CONTRATO DE ARRENDAMIENTO! ¡MÚDATE HOY Y RECIBE 2 LÍNEAS DE WIFI P,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-sin-contrato-de-arrendamiento/7928458069.html,2026-04-18T06:24:06.777510,craigslist
"A world of style: Exceptional 1 BR, 684 Sq Ft spaces!",1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-world-of-style-exceptional-br/7926026506.html,2026-04-18T06:24:06.777571,craigslist
Spacious and beautiful. Consider your new 1 bed / 1 bath found!,1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-and-beautiful-consider/7926026460.html,2026-04-18T06:24:06.777613,craigslist
BEST LOCATION FOR ALL YOUR NEEDS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-best-location-for-all-your-needs/7928457984.html,2026-04-18T06:24:06.777654,craigslist
ALL BILLS PAID & FURNISHED 2 FREE WIFI WITH YOUR 1ST WEEK'S STAY!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-all-bills-paid-furnished-free/7928457893.html,2026-04-18T06:24:06.777693,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922789874.html,2026-04-18T06:24:06.777733,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928457638.html,2026-04-18T06:24:06.777772,craigslist
"TMLP 14-mo. | Wood Style Floors, Recessed Entertainment Niche",1600,"$1,600",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-tmlp-14-mo-wood-style-floors/7928457608.html,2026-04-18T06:24:06.777812,craigslist
Apartments for rent Weekly and Monthly rates available,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-apartments-for-rent-weekly-and/7924061788.html,2026-04-18T06:24:06.777854,craigslist
DONT JUST DRIVE BY STOP BY 2 FREE WIFI CODES FOR YOUR 1ST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dont-just-drive-by-stop-by-free/7928457569.html,2026-04-18T06:24:06.777893,craigslist
"Dallas's finest! 1 bed, 1 bath in a can't-miss location.",885,$885,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dallass-finest-bed-bath-in-cant/7926603033.html,2026-04-18T06:24:06.777934,craigslist
This beautiful apartment is waiting for you,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-this-beautiful-apartment-is/7924664178.html,2026-04-18T06:24:06.777974,craigslist
"Find your space! Cool 2 BR, 1 BA, 889 Sq Ft.",1115,"$1,115",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-find-your-space-cool-br-ba-889/7926603003.html,2026-04-18T06:24:06.778017,craigslist
Todos los biles pagados Llamenos hoy mismo,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-todos-los-biles-pagados/7919859038.html,2026-04-18T06:24:06.778083,craigslist
"Cable Ready, On-Site Management, Ceiling Fan",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-cable-ready-on-site-management/7926219015.html,2026-04-18T06:24:06.778132,craigslist
Get a roof over your head TODAY - Immediate availability +tax and dep.,279,$279,Addison,https://dallas.craigslist.org/dal/apa/d/addison-get-roof-over-your-head-today/7919859101.html,2026-04-18T06:24:06.778174,craigslist
GOING ONCE GOING TWICE  SALE 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-going-once-going-twice-sale-free/7928457471.html,2026-04-18T06:24:06.778214,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7919859241.html,2026-04-18T06:24:06.778254,craigslist
Great Manager Special + tax and deposit,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special-tax-and/7919860466.html,2026-04-18T06:24:06.778294,craigslist
Great Manager special,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special/7919861552.html,2026-04-18T06:24:06.778335,craigslist
Fully furnished apartments with Queen Size Beds,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-fully-furnished-apartments-with/7919860250.html,2026-04-18T06:24:06.778376,craigslist
ROSES ARE RED VIOLET ARE BLUE WE WANT YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roses-are-red-violet-are-blue-we/7928457376.html,2026-04-18T06:24:06.778419,craigslist
We offer HDTV with Free Cable Ready (plus Dep/Fees),279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-we-offer-hdtv-with-free-cable/7924061459.html,2026-04-18T06:24:06.778459,craigslist
"No Verificamos Credito, Ni Contratos,",279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-no-verificamos-credito-ni/7925747550.html,2026-04-18T06:24:06.778501,craigslist
Live Like Nobody Else Has (Literally!) Brand New Luxury Apartments!,2285,"$2,285","Grand Prairie, Mansfield, Midlothian",https://dallas.craigslist.org/dal/apa/d/midlothian-live-like-nobody-else-has/7928457314.html,2026-04-18T06:24:06.778540,craigslist
HEW HAW GIDDIDY UP ON DOWN TO THE BEST PRICES IN TOWN,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hew-haw-giddidy-up-on-down-to/7928457281.html,2026-04-18T06:24:06.778578,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922787030.html,2026-04-18T06:24:06.778617,craigslist
899! Especial De mudanza! Ven Y visitanos hoy!,1100,"$1,100","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-899-especial-de-mudanza-ven/7923790822.html,2026-04-18T06:24:09.117559,craigslist
"2 bed 2 bath, $1149, 1050 Sq Ft, $99 First Months Rent Special",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-99-first/7920957437.html,2026-04-18T06:24:09.117621,craigslist
"Close to Freeway, Hard Surface Flooring, Ceiling Fan",850,$850,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-close-to-freeway-hard-surface/7925283452.html,2026-04-18T06:24:09.117673,craigslist
"On-Site Management Team, 1/BD, In Bedford",1125,"$1,125","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-on-site-management-team-bd-in/7920301400.html,2026-04-18T06:24:09.117723,craigslist
"Affordable Living: Clean, Safe, With a Kitchen",1689,"$1,689","380 W Lyndon B Johnson Fwy, Irving, TX",https://dallas.craigslist.org/ndf/apa/d/irving-affordable-living-clean-safe/7926697643.html,2026-04-18T06:24:09.117773,craigslist
1 story Condominium for rent,1500,"$1,500",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-story-condominium-for-rent/7928501787.html,2026-04-18T06:24:09.117821,craigslist
"Bilingual Speaking Staff, Fireplaces, Gated Community",1425,"$1,425",The Link Apartments,https://dallas.craigslist.org/dal/apa/d/dallas-bilingual-speaking-staff/7927530152.html,2026-04-18T06:24:09.117867,craigslist
"Courtyard, Public Transportation, BBQ/Picnic Area",1195,"$1,195","701 W Buckingham Rd, Garland, TX",https://dallas.craigslist.org/ndf/apa/d/garland-courtyard-public-transportation/7926663442.html,2026-04-18T06:24:09.117915,craigslist
"On-Site Laundry Facility, Dog Park, Soaking Tubs",1165,"$1,165","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-on-site-laundry-facility-dog/7920146793.html,2026-04-18T06:24:09.117964,craigslist
"Modern Finishes, Private Patio/Balcony, Washer/Dryer Connections",1310,"$1,310","4211 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-modern-finishes-private-patio/7923348065.html,2026-04-18T06:24:09.118011,craigslist
"3 Parks Within Minutes, Business Center, Wired for High-Speed Internet",1709,"$1,709","595 S Old Orchard Ln, Lewisville, TX",https://dallas.craigslist.org/ndf/apa/d/lewisville-parks-within-minutes/7923949360.html,2026-04-18T06:24:09.118088,craigslist
3BR/2BA Ranch Gem: Fenced-in Yard & Functional Layout,900,$900,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-3br-2ba-ranch-gem-fenced-in-yard/7928498752.html,2026-04-18T06:24:09.118141,craigslist
"Separate Dining Area, Dishwasher, 1bd 1ba",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-separate-dining-area-dishwasher/7925480753.html,2026-04-18T06:24:09.118190,craigslist
"Window Coverings, On-Site Maintenance, Dishwasher",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-window-coverings-on-site/7923745053.html,2026-04-18T06:24:09.118240,craigslist
"Vestidor, acceso controlado, alfombra de lujo.",1285,"$1,285","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vestidor-acceso-controlado/7926974066.html,2026-04-18T06:24:09.118289,craigslist
Managers Special for Your First Month - A Smart Apartment Alternative!,1539,"$1,539","3401 N Central Expy N, McKinney, TX",https://dallas.craigslist.org/ndf/apa/d/mckinney-managers-special-for-your/7926698438.html,2026-04-18T06:24:09.118336,craigslist
Save Big with Flexible Living Solutions!,1507,"$1,507","12745 N Fwy, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-save-big-with-flexible/7926920029.html,2026-04-18T06:24:09.118385,craigslist
"EV Charging, 1/bd, In Plano",343,$343,"9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-ev-charging-bd-in-plano/7927042189.html,2026-04-18T06:24:09.118459,craigslist
"Clean, Safe, and Budget-Friendly Weekly Rates - No Deposit!",399,$399,"6801 K Ave, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-clean-safe-and-budget-friendly/7926922363.html,2026-04-18T06:24:09.118512,craigslist
"Sundeck with Lounge Chairs, Wood Plank Floors, Playground",1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-sundeck-with-lounge-chairs/7925463536.html,2026-04-18T06:24:09.118560,craigslist
"Central Air, Laundry Lounge, Carpeting",900,$900,"6603 E Lovers Ln, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-central-air-laundry-lounge/7924574255.html,2026-04-18T06:24:09.118608,craigslist
"Vinyl Flooring, Playground, Maintenance on site",875,$875,"7310 Marvin D. Love Fwy, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vinyl-flooring-playground/7925449167.html,2026-04-18T06:24:09.118656,craigslist
"Laundry Facilities, On-Site Management, Patio/Balcony",1130,"$1,130","1455 N. Perry Rd, Carrollton, TX",https://dallas.craigslist.org/ndf/apa/d/carrollton-laundry-facilities-on-site/7921038292.html,2026-04-18T06:24:09.118704,craigslist
"1/BD, Storage Unit, Situated in Fort Worth!",949,$949,"350 Shady Ln Dr, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-bd-storage-unit-situated-in/7920318171.html,2026-04-18T06:24:09.118753,craigslist
"Smoke-Free Building, Central Air, Playground",1300,"$1,300","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-smoke-free-building-central-air/7922620075.html,2026-04-18T06:24:09.118804,craigslist
"New Price, Limited Apartments!!!",850,$850,The Link Apartments!,https://dallas.craigslist.org/dal/apa/d/dallas-new-price-limited-apartments/7926626194.html,2026-04-18T06:24:09.118854,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1375,"$1,375",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7926974461.html,2026-04-18T06:24:09.118904,craigslist
"Refrigerator with Ice Maker, Large Closet, Controlled Access/Gated",825,$825,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-refrigerator-with-ice-maker/7926770184.html,2026-04-18T06:24:09.118950,craigslist
"1 Mile from Lake Ray Hubbard, Located in Rockwall, 1 Bed",999,$999,north DFW,https://dallas.craigslist.org/ndf/apa/d/rockwall-mile-from-lake-ray-hubbard/7920740704.html,2026-04-18T06:24:09.118996,craigslist
1 BEDROOM TOWNHOME 6 WEEKS FREE,1295,"$1,295",NORTH DALLAS,https://dallas.craigslist.org/ndf/apa/d/dallas-bedroom-townhome-weeks-free/7925861783.html,2026-04-18T06:24:09.119104,craigslist
"Online payments available, 1 BD, In Dallas",700,$700,"14018 Brookgreen Drive, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-online-payments-available-bd-in/7925484335.html,2026-04-18T06:24:09.119160,craigslist
