title,price,price_raw,location,link,scraped_at,source
The living is easy at our community! Comfortable 1 bed/1 bath!,1520,"$1,520",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-the-living-is-easy-at-our/7925139058.html,2026-04-18T05:46:51.784529,craigslist
A home to adore. Our 2 BR is a must-see.,1365,"$1,365",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-home-to-adore-our-br-is-must-see/7925139391.html,2026-04-18T05:46:51.784565,craigslist
"Discover more: 2 BR, 1 BA, 1039 Sq Ft. It's all here!",1645,"$1,645",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-discover-more-br-ba-1039-sq-ft/7925930266.html,2026-04-18T05:46:51.784600,craigslist
Great community for great people! Visit today!,1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-great-community-for-great-people/7925930204.html,2026-04-18T05:46:51.784635,craigslist
"Controlled Access Gated Community, Wood Burning Fireplace, Dog Park",2115,"$2,115","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-controlled-access-gated/7927145893.html,2026-04-18T05:46:51.784668,craigslist
"Sundeck with Lounge Chairs, Ceiling Fans, Covered Parking",1300,"$1,300","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-sundeck-with-lounge-chairs/7928017956.html,2026-04-18T05:46:51.784703,craigslist
2beds 1bath house available for rent,950,$950,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-2beds-1bath-house-available-for/7928465789.html,2026-04-18T05:46:51.784739,craigslist
April Special!!,1235,"$1,235","4123 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-april-special/7928465306.html,2026-04-18T05:46:51.784774,craigslist
"Wi-Fi At Pool And Clubhouse, Dog Park, Off Street Parking",1214,"$1,214","248 E Southwest Pkwy, Lewisville, TX",https://dallas.craigslist.org/ndf/apa/d/lewisville-wi-fi-at-pool-and-clubhouse/7926888640.html,2026-04-18T05:46:51.784831,craigslist
"Ceiling Fan, Garage, Granite Countertops",850,$850,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-ceiling-fan-garage-granite/7925302964.html,2026-04-18T05:46:51.784871,craigslist
Make your home with us! Lovely community with great style!,1152,"$1,152",Fort Worth,https://dallas.craigslist.org/ftw/apa/d/arlington-make-your-home-with-us-lovely/7927958322.html,2026-04-18T05:46:51.784909,craigslist
"Experience the zenith of refined living: Our 1 BR, 700 Sq Ft awaits.",1072,"$1,072",Fort Worth,https://dallas.craigslist.org/ftw/apa/d/arlington-experience-the-zenith-of/7927958439.html,2026-04-18T05:46:51.784947,craigslist
"2 Sparkling Swimming Pools, Hardwood Floors, Walk-in Rain Shower",1350,"$1,350","4211 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-sparkling-swimming-pools/7927869700.html,2026-04-18T05:46:51.784984,craigslist
"Clubhouse, Dog Park, On-Site Management",989,$989,"9050 Markville Drive, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-clubhouse-dog-park-on-site/7926216476.html,2026-04-18T05:46:51.785021,craigslist
"in Plano TX, Accessible Front Desk, 1B/1B",343,$343,"9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-in-plano-tx-accessible-front-desk/7925800974.html,2026-04-18T05:46:51.785058,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7928462731.html,2026-04-18T05:46:51.785115,craigslist
Your pets deserve the best! Come to our Pet-Friendly 1 BD / 1 BA.,975,$975,Dallas - 5 Minute Drive to Hatfield Park,https://dallas.craigslist.org/dal/apa/d/balch-springs-your-pets-deserve-the/7926926843.html,2026-04-18T05:46:51.785154,craigslist
"Fireplace, w/d connections, huge balcony/patio & much more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-fireplace-d-connections-huge/7928462295.html,2026-04-18T05:46:51.785190,craigslist
COME STAY WITH US WE ARE ONY 30 MINTUES AWAY FROM WORLD CUP STADIUM,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-come-stay-with-us-we-are-ony-30/7928462128.html,2026-04-18T05:46:51.785227,craigslist
"1 BD, Granite countertops, Separate Dining Area",775,$775,"2501 Webb Chapel Ext, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-bd-granite-countertops-separate/7924957794.html,2026-04-18T05:46:51.785264,craigslist
"1BD 1BA, Balcony or Patio, Efficient Appliances",1375,"$1,375","3701 N O'Connor Rd, Irving, TX",https://dallas.craigslist.org/mdf/apa/d/irving-1bd-1ba-balcony-or-patio/7926408760.html,2026-04-18T05:46:51.785299,craigslist
"Sparkling swimming pool, fireplace, w/d connections, extra storage!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-sparkling-swimming-pool/7928461784.html,2026-04-18T05:46:51.785336,craigslist
WOW CANT BELIEVE ONLY 30 MINTUES AWAY FROM WORLD CUP STADIUM,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-wow-cant-believe-only-30-mintues/7928461773.html,2026-04-18T05:46:51.785372,craigslist
"Short-Term Stay, Long-Term Comfort - Special Offer!",399,$399,"3401 N Central Expy N, McKinney, TX",https://dallas.craigslist.org/ndf/apa/d/mckinney-short-term-stay-long-term/7927968489.html,2026-04-18T05:46:51.785410,craigslist
"Patio/balcón privado, acceso controlado, barra de desayuno",1285,"$1,285","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-patio-balcn-privado-acceso/7922443028.html,2026-04-18T05:46:51.785448,craigslist
GREAT SPECIALS 30 MINUTES FROM WORLD CUP STADIUM,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-great-specials-30-minutes-from/7928461558.html,2026-04-18T05:46:51.785483,craigslist
"Great floor-plan with w/d connection, fireplace, huge balcony & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-great-floor-plan-with-d/7928461330.html,2026-04-18T05:46:51.785519,craigslist
"BBQ/Picnic Area, Air Conditioning, Hardwood Flooring",291,$291,north DFW,https://dallas.craigslist.org/ndf/apa/d/dallas-bbq-picnic-area-air-conditioning/7927552909.html,2026-04-18T05:46:51.785555,craigslist
We Help With Gas! Lease at Ventana Ridge & Get $20 Gift Card,1280,"$1,280","3130 Lombardy Ln, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-we-help-with-gas-lease-at/7928461166.html,2026-04-18T05:46:51.785590,craigslist
"Located in Dallas, 1/BD 1/BA, Window coverings",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-located-in-dallas-bd-ba-window/7927561908.html,2026-04-18T05:46:51.785626,craigslist
JINGLE JANGLE SPECIALS GOING ON ONLY 30 MINUTES FROM WORLD  CUP,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-jingle-jangle-specials-going-on/7928460995.html,2026-04-18T05:46:51.785662,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7928460964.html,2026-04-18T05:46:51.785696,craigslist
OFERTA ESPECIAL DEL GERENTE $269 POR UNA SEMANA MAS IMPUESTOS DEPOSITO,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-oferta-especial-del-gerente-269/7928460564.html,2026-04-18T05:46:51.785731,craigslist
"Breakfast bar, spacious living room and bedrooms, w/d connections!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-breakfast-bar-spacious-living/7928460540.html,2026-04-18T05:46:51.785765,craigslist
LAUNDRY FACILITY ON SITE AND 2 FREE WIFI CODES WITH YOUR FIRST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-laundry-facility-on-site-and/7928460447.html,2026-04-18T05:46:51.785801,craigslist
NUEVO APARTAMENTO EN ALQUILER,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-nuevo-apartamento-en-alquiler/7928460246.html,2026-04-18T05:46:51.785836,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928460155.html,2026-04-18T05:46:51.785873,craigslist
POT OF GOLD SAVINGS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-pot-of-gold-savings-free-wifi/7928460118.html,2026-04-18T05:46:51.785909,craigslist
IF YOU MOVEIN TODAY YOU'LL EARN 2 FREE LINES OF WIFI FOR YOUR 1ST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-if-you-movein-today-youll-earn/7928459892.html,2026-04-18T05:46:51.785947,craigslist
KARATE CHOPPING PRICES DOWN WITH 2 FREE WIFI CODES FOR YOUR 1ST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-karate-chopping-prices-down-with/7928459754.html,2026-04-18T05:46:51.785985,craigslist
"Great floor-plan with w/d connection, fireplace, huge balcony & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-great-floor-plan-with-d/7928459690.html,2026-04-18T05:46:51.786021,craigslist
EARLY BIRD SPECIAL!  FREE WIFI FOR  FIRST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-early-bird-special-free-wifi-for/7928459352.html,2026-04-18T05:46:51.786057,craigslist
"2 bed 1 bath, $999, 950 sq ft. One Month Free Rent",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-one-month/7927554997.html,2026-04-18T05:46:51.786095,craigslist
WHATS BETTER THAN WALKING TO YOUR NEW HOME 2 FREE WIFI CODES!!!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-whats-better-than-walking-to/7928459153.html,2026-04-18T05:46:51.786131,craigslist
WEEKLY AND MONTHLY RATES TO ACCOMMODATE YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-weekly-and-monthly-rates-to/7928458791.html,2026-04-18T05:46:51.786168,craigslist
OOPS DROPED THE PRICES AGAIN 2 FREE WIFI FIRST WEEK,269,$269,DALLAS,https://dallas.craigslist.org/dal/apa/d/dallas-oops-droped-the-prices-again/7928458724.html,2026-04-18T05:46:51.786204,craigslist
ROPING IN THAT SPECIAL DEAL 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roping-in-that-special-deal-free/7928458644.html,2026-04-18T05:46:51.786240,craigslist
ZIPPY ZIPPY ON YOUR WAY TO THE SPECIALS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-zippy-zippy-on-your-way-to-the/7928458564.html,2026-04-18T05:46:51.786275,craigslist
"Breakfast bar, spacious living room and bedrooms, w/d connections!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-breakfast-bar-spacious-living/7928458406.html,2026-04-18T05:46:51.786313,craigslist
MUMMY  YOUR WAY TO THE GREAT DEALS 2 WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-mummy-your-way-to-the-great/7928458400.html,2026-04-18T05:46:51.786349,craigslist
COME BE PART OF OUR FAMILY 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-come-be-part-of-our-family-free/7928458287.html,2026-04-18T05:46:51.786386,craigslist
HIP HOP ON DOWN FOR BEST DEALS 2 FREE WIFI FOR THE FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hip-hop-on-down-for-best-deals/7928458178.html,2026-04-18T05:46:51.786421,craigslist
SIN CONTRATO DE ARRENDAMIENTO! ¡MÚDATE HOY Y RECIBE 2 LÍNEAS DE WIFI P,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-sin-contrato-de-arrendamiento/7928458069.html,2026-04-18T05:46:51.786456,craigslist
"A world of style: Exceptional 1 BR, 684 Sq Ft spaces!",1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-world-of-style-exceptional-br/7926026506.html,2026-04-18T05:46:51.786492,craigslist
Spacious and beautiful. Consider your new 1 bed / 1 bath found!,1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-and-beautiful-consider/7926026460.html,2026-04-18T05:46:51.786526,craigslist
BEST LOCATION FOR ALL YOUR NEEDS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-best-location-for-all-your-needs/7928457984.html,2026-04-18T05:46:51.786562,craigslist
ALL BILLS PAID & FURNISHED 2 FREE WIFI WITH YOUR 1ST WEEK'S STAY!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-all-bills-paid-furnished-free/7928457893.html,2026-04-18T05:46:51.786599,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922789874.html,2026-04-18T05:46:51.786635,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928457638.html,2026-04-18T05:46:51.786672,craigslist
"TMLP 14-mo. | Wood Style Floors, Recessed Entertainment Niche",1600,"$1,600",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-tmlp-14-mo-wood-style-floors/7928457608.html,2026-04-18T05:46:51.786708,craigslist
Apartments for rent Weekly and Monthly rates available,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-apartments-for-rent-weekly-and/7924061788.html,2026-04-18T05:46:51.786744,craigslist
DONT JUST DRIVE BY STOP BY 2 FREE WIFI CODES FOR YOUR 1ST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dont-just-drive-by-stop-by-free/7928457569.html,2026-04-18T05:46:51.786780,craigslist
"Dallas's finest! 1 bed, 1 bath in a can't-miss location.",885,$885,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dallass-finest-bed-bath-in-cant/7926603033.html,2026-04-18T05:46:51.786835,craigslist
"Find your space! Cool 2 BR, 1 BA, 889 Sq Ft.",1115,"$1,115",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-find-your-space-cool-br-ba-889/7926603003.html,2026-04-18T05:46:51.786876,craigslist
This beautiful apartment is waiting for you,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-this-beautiful-apartment-is/7924664178.html,2026-04-18T05:46:51.786914,craigslist
Todos los biles pagados Llamenos hoy mismo,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-todos-los-biles-pagados/7919859038.html,2026-04-18T05:46:51.786949,craigslist
"Cable Ready, On-Site Management, Ceiling Fan",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-cable-ready-on-site-management/7926219015.html,2026-04-18T05:46:51.786986,craigslist
Get a roof over your head TODAY - Immediate availability +tax and dep.,279,$279,Addison,https://dallas.craigslist.org/dal/apa/d/addison-get-roof-over-your-head-today/7919859101.html,2026-04-18T05:46:51.787024,craigslist
GOING ONCE GOING TWICE  SALE 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-going-once-going-twice-sale-free/7928457471.html,2026-04-18T05:46:51.787061,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7919859241.html,2026-04-18T05:46:51.787098,craigslist
Great Manager Special + tax and deposit,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special-tax-and/7919860466.html,2026-04-18T05:46:51.787135,craigslist
Great Manager special,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special/7919861552.html,2026-04-18T05:46:51.787171,craigslist
Fully furnished apartments with Queen Size Beds,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-fully-furnished-apartments-with/7919860250.html,2026-04-18T05:46:51.787207,craigslist
ROSES ARE RED VIOLET ARE BLUE WE WANT YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roses-are-red-violet-are-blue-we/7928457376.html,2026-04-18T05:46:51.787243,craigslist
We offer HDTV with Free Cable Ready (plus Dep/Fees),279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-we-offer-hdtv-with-free-cable/7924061459.html,2026-04-18T05:46:51.787278,craigslist
"No Verificamos Credito, Ni Contratos,",279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-no-verificamos-credito-ni/7925747550.html,2026-04-18T05:46:51.787315,craigslist
Live Like Nobody Else Has (Literally!) Brand New Luxury Apartments!,2285,"$2,285","Grand Prairie, Mansfield, Midlothian",https://dallas.craigslist.org/dal/apa/d/midlothian-live-like-nobody-else-has/7928457314.html,2026-04-18T05:46:51.787352,craigslist
HEW HAW GIDDIDY UP ON DOWN TO THE BEST PRICES IN TOWN,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hew-haw-giddidy-up-on-down-to/7928457281.html,2026-04-18T05:46:51.787388,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922787030.html,2026-04-18T05:46:51.787427,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7924664325.html,2026-04-18T05:46:51.787461,craigslist
TIME FOR A FRESH START? CALL OR TEXT  FOR MORE INFORMATION.,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-time-for-fresh-start-call-or/7928457203.html,2026-04-18T05:46:51.787498,craigslist
WEE WEE ALL THE WAY TO BUDGET SUITES 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-wee-wee-all-the-way-to-budget/7928457073.html,2026-04-18T05:46:51.787534,craigslist
"Situated in Dallas!, 2/bd, Ceiling Fan",1425,"$1,425","9450 Forest Springs Dr, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-situated-in-dallas-bd-ceiling-fan/7926724793.html,2026-04-18T05:46:51.787571,craigslist
"Washer and Dryer Connections, Wood Burning Fireplace, Soaking Tubs",1400,"$1,400","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-washer-and-dryer-connections/7925398241.html,2026-04-18T05:46:51.787607,craigslist
HOLY MOLY THE PRICES HAVE DROP 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-holy-moly-the-prices-have-drop/7928456954.html,2026-04-18T05:46:51.787643,craigslist
"Wood Burning Fireplace, Quartz Countertops, Central Air/Heating",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-wood-burning-fireplace-quartz/7928456793.html,2026-04-18T05:46:51.787679,craigslist
Breathtaking views and incredible amenities! 2 bed 2 bath 1000 sqft,1235,"$1,235",Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-breathtaking-views-and/7927984999.html,2026-04-18T05:46:51.787716,craigslist
